kelurahan,datetime,suhu,kelembapan,curah_hujan,kecepatan_angin,arah_angin,tutupan_awan,jarak_pandang,cuaca
Kel.Manokwari Barat,2025-09-19 19:00:00,26,87,0.4,9.6,NE,100,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-19 20:00:00,25,91,0.5,1.0,W,96,< 6 km,Berawan
Kel.Manokwari Barat,2025-09-19 21:00:00,25,91,0.9,1.0,W,99,< 6 km,Berawan
Kel.Manokwari Barat,2025-09-19 22:00:00,25,92,0.9,5.1,SE,92,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-19 23:00:00,24,92,0.9,5.1,SE,86,< 9 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 00:00:00,24,92,1.3,6.9,W,99,< 7 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-20 01:00:00,24,93,1.3,13.1,W,98,< 7 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-20 02:00:00,24,93,1.3,13.1,W,86,< 7 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-20 03:00:00,24,93,0.1,13.1,W,98,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 04:00:00,24,91,0.1,11.0,NW,88,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 05:00:00,24,91,0.1,11.0,NW,90,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 06:00:00,25,90,0.0,11.0,NW,67,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 07:00:00,26,88,0.0,2.5,N,88,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 08:00:00,27,83,0.0,2.5,N,86,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 09:00:00,28,77,0.7,2.5,N,93,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 10:00:00,28,74,0.7,2.4,E,95,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 11:00:00,26,82,0.7,2.4,E,99,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 12:00:00,27,79,0.1,2.4,E,95,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-20 13:00:00,28,75,0.1,5.4,NW,85,< 6 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 14:00:00,27,82,0.4,1.6,SE,88,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 15:00:00,28,76,0.1,5.4,NW,88,< 6 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 16:00:00,27,79,0.1,12.5,W,27,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-20 17:00:00,26,89,0.3,12.1,W,90,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 18:00:00,26,87,0.0,12.5,W,8,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-20 19:00:00,26,88,0.0,8.1,W,8,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-20 20:00:00,25,90,0.0,10.2,W,78,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-20 21:00:00,25,88,0.0,8.1,W,8,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-20 22:00:00,25,88,0.0,6.8,SW,13,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-20 23:00:00,25,90,0.1,8.9,W,56,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 00:00:00,25,88,0.0,6.8,SW,36,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 01:00:00,25,88,0.0,6.3,SE,24,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-21 02:00:00,25,89,0.1,7.0,W,51,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 03:00:00,24,89,0.0,7.0,W,49,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 04:00:00,25,88,0.0,12.4,SE,13,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 05:00:00,25,90,0.0,9.5,SE,13,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 06:00:00,26,88,0.0,9.5,SE,14,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 07:00:00,28,79,0.0,14.7,SE,5,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 08:00:00,28,79,0.0,12.6,SE,10,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-21 09:00:00,28,76,0.1,12.6,SE,16,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-21 10:00:00,29,73,0.0,15.3,SE,1,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 11:00:00,28,75,0.1,11.0,SE,19,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 12:00:00,28,73,0.1,11.0,SE,14,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 13:00:00,29,73,0.0,8.5,SE,24,< 6 km,Cerah
Kel.Manokwari Barat,2025-09-21 14:00:00,28,75,0.1,1.8,E,61,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-21 15:00:00,28,78,0.1,1.8,E,36,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-21 16:00:00,27,81,0.1,8.2,W,24,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-21 17:00:00,27,87,0.3,5.9,W,50,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-21 18:00:00,27,85,0.1,5.0,SW,25,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-21 19:00:00,26,88,0.4,7.1,W,44,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-21 20:00:00,26,90,0.4,7.1,W,60,< 9 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-21 21:00:00,26,89,0.1,7.1,W,41,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-21 22:00:00,25,90,0.1,6.7,SW,21,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-21 23:00:00,25,90,0.0,7.9,SW,45,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-22 00:00:00,25,90,0.0,7.9,SW,99,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-22 01:00:00,25,90,0.0,4.5,S,23,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-22 02:00:00,25,91,0.0,10.0,W,95,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-22 03:00:00,25,89,0.0,10.0,W,95,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-22 04:00:00,24,91,0.0,4.4,SW,44,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 05:00:00,25,88,0.0,9.3,W,10,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 06:00:00,26,86,0.0,9.3,W,8,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 07:00:00,27,86,0.0,0.3,SE,5,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 08:00:00,28,74,0.0,3.1,S,5,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-22 09:00:00,29,71,0.0,3.1,S,6,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-22 10:00:00,29,73,0.0,12.2,SE,21,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-22 11:00:00,29,69,0.0,6.5,SE,14,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 12:00:00,29,73,0.0,10.6,SE,8,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-22 13:00:00,29,71,1.3,4.8,E,44,< 7 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-22 14:00:00,29,73,1.3,4.8,E,54,< 7 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-22 15:00:00,29,74,0.4,3.7,S,55,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 16:00:00,27,82,0.4,10.6,SW,51,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 17:00:00,27,86,0.4,10.6,SW,38,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 18:00:00,26,89,0.1,10.6,SW,37,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-22 19:00:00,26,88,0.1,11.2,W,52,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-22 20:00:00,26,89,0.1,11.2,W,45,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-22 21:00:00,26,89,0.0,11.2,W,38,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-22 22:00:00,25,90,0.0,6.9,W,30,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-22 23:00:00,25,89,0.0,6.9,W,42,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-23 00:00:00,25,89,0.0,10.7,W,87,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 01:00:00,25,90,0.0,4.2,W,70,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 02:00:00,25,90,0.0,4.2,W,68,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 03:00:00,24,90,0.0,4.2,W,89,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 04:00:00,24,88,0.0,3.3,SW,63,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 05:00:00,24,88,0.0,3.3,SW,60,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 06:00:00,25,87,0.1,3.3,SW,90,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 07:00:00,26,83,0.1,4.2,E,63,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 08:00:00,27,80,0.1,4.2,E,40,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-23 09:00:00,28,78,0.1,4.2,E,22,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-23 10:00:00,29,76,0.1,5.0,E,43,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 11:00:00,29,74,0.2,6.7,SE,70,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 12:00:00,29,75,0.0,6.7,SE,36,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 13:00:00,29,76,0.1,5.5,NE,44,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 14:00:00,29,75,0.0,4.2,E,37,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 15:00:00,28,75,0.2,4.2,E,43,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 16:00:00,28,80,1.0,11.0,W,70,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 17:00:00,27,84,0.2,13.5,W,36,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 18:00:00,26,87,0.0,13.5,W,26,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-23 19:00:00,26,90,0.1,16.1,W,59,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-23 20:00:00,26,89,0.0,13.9,W,87,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 21:00:00,26,90,0.1,13.9,W,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-23 22:00:00,24,93,0.3,12.8,NW,83,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-23 23:00:00,25,89,0.1,16.0,NW,88,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 00:00:00,25,89,0.1,16.0,NW,97,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 01:00:00,24,91,0.0,5.2,W,82,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 02:00:00,24,91,0.0,5.2,W,86,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 03:00:00,24,91,0.1,5.2,W,95,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 04:00:00,24,90,0.1,3.2,W,89,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 05:00:00,24,90,0.1,3.2,W,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 06:00:00,25,88,0.1,3.2,W,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 07:00:00,26,84,0.1,7.4,SE,97,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 08:00:00,27,81,0.1,7.4,SE,81,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 09:00:00,28,77,0.0,7.4,SE,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 10:00:00,28,77,0.0,11.1,SE,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 11:00:00,28,77,0.0,11.1,SE,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 12:00:00,28,76,0.1,11.1,SE,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 13:00:00,28,77,0.1,9.8,SE,97,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-24 14:00:00,26,86,1.6,4.9,S,97,< 9 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-24 15:00:00,26,85,0.1,4.9,S,64,< 9 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-24 16:00:00,26,86,0.1,7.6,S,94,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-24 17:00:00,26,89,0.1,7.6,S,100,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-24 18:00:00,26,89,0.0,7.6,S,100,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-24 19:00:00,26,88,0.0,7.5,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 20:00:00,26,87,0.0,7.5,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 21:00:00,26,88,0.0,7.5,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-24 22:00:00,26,88,0.0,5.2,S,99,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-24 23:00:00,25,91,0.5,3.9,SE,94,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-25 00:00:00,25,92,0.0,3.9,SE,100,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-25 01:00:00,26,86,0.0,7.4,S,97,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-25 02:00:00,25,91,0.0,13.8,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-25 03:00:00,25,89,0.0,13.8,SE,79,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 04:00:00,25,88,0.0,8.5,SE,99,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-25 05:00:00,26,87,0.0,9.4,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-25 06:00:00,26,88,0.0,9.4,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-25 07:00:00,26,86,0.0,4.9,S,98,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-25 08:00:00,27,84,0.0,8.2,SE,88,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 09:00:00,28,77,0.0,8.2,SE,88,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 10:00:00,28,74,0.0,6.8,SE,96,< 9 km,Berawan
Kel.Manokwari Barat,2025-09-25 11:00:00,29,69,0.0,10.0,SE,72,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 12:00:00,29,69,0.0,13.7,SE,30,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-25 13:00:00,29,71,0.0,16.3,SE,31,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-25 14:00:00,29,73,0.0,16.3,SE,30,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-25 15:00:00,29,74,0.0,16.3,SE,25,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-25 16:00:00,28,78,0.0,12.4,SE,64,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 17:00:00,28,82,0.0,12.4,SE,71,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 18:00:00,28,83,0.0,12.4,SE,58,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-25 19:00:00,27,85,0.0,6.1,S,74,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 20:00:00,27,85,0.0,6.1,S,57,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-25 21:00:00,27,86,0.1,6.1,S,87,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-25 22:00:00,27,85,0.1,8.9,SE,93,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-25 23:00:00,26,85,0.1,8.9,SE,94,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-26 00:00:00,27,75,0.1,10.8,SE,81,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 01:00:00,27,80,0.1,18.4,SE,96,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 02:00:00,27,82,0.1,18.4,SE,98,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 03:00:00,27,83,0.1,18.4,SE,94,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 04:00:00,27,85,0.1,18.9,SE,98,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-26 05:00:00,27,85,0.1,18.9,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-26 06:00:00,27,83,0.1,18.9,SE,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-26 07:00:00,28,81,0.1,21.9,SE,69,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 08:00:00,28,80,0.1,21.9,SE,65,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 09:00:00,28,79,0.1,21.9,SE,85,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 10:00:00,29,78,0.1,21.8,E,68,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 11:00:00,29,73,0.1,21.8,E,74,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 12:00:00,29,73,0.1,21.8,E,40,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-26 13:00:00,29,72,0.1,15.6,SE,35,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-26 14:00:00,29,72,0.1,15.6,SE,51,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-26 15:00:00,28,77,0.7,15.6,SE,90,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 16:00:00,27,83,0.7,11.4,SE,92,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 17:00:00,27,86,0.7,11.4,SE,96,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 18:00:00,26,87,0.0,11.4,SE,96,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 19:00:00,27,86,0.0,2.3,E,99,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 20:00:00,26,86,0.0,2.3,E,97,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-26 21:00:00,26,88,0.1,2.3,E,72,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 22:00:00,26,90,0.1,6.5,SE,75,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-26 23:00:00,26,88,0.1,6.5,SE,80,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-27 00:00:00,26,86,0.1,6.5,SE,61,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-27 01:00:00,25,88,0.1,10.2,SE,92,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-27 02:00:00,26,88,0.1,10.2,SE,78,< 7 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-27 03:00:00,25,88,0.0,10.2,SE,99,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-27 04:00:00,26,88,0.0,14.6,E,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 05:00:00,26,87,0.0,14.6,E,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 06:00:00,27,85,0.2,14.6,E,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 07:00:00,27,81,0.2,11.1,E,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 08:00:00,28,79,0.2,11.1,E,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 09:00:00,28,79,0.7,11.1,E,100,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 10:00:00,28,79,0.7,11.3,E,98,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-27 11:00:00,28,79,1.2,8.2,E,43,> 10 km,Hujan Ringan
Kel.Manokwari Barat,2025-09-27 12:00:00,28,76,0.0,8.2,E,28,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-27 13:00:00,28,75,0.0,9.1,E,10,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 14:00:00,28,75,0.0,9.1,E,10,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 15:00:00,28,75,0.0,9.1,E,28,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 16:00:00,28,77,0.0,4.7,SE,56,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 17:00:00,27,80,0.0,4.7,SE,36,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 18:00:00,27,80,0.0,4.7,SE,24,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 19:00:00,27,79,0.0,12.1,E,45,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 20:00:00,27,81,0.0,12.1,E,56,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 21:00:00,27,81,0.0,12.1,E,31,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 22:00:00,26,83,0.0,8.8,E,20,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-27 23:00:00,26,84,0.0,8.8,E,48,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-28 00:00:00,27,80,0.0,10.3,SE,83,< 8 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-28 01:00:00,26,80,0.0,12.5,SE,53,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 02:00:00,26,80,0.0,12.5,SE,12,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 03:00:00,26,79,0.0,12.5,SE,9,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 04:00:00,27,80,0.0,17.6,E,10,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 05:00:00,27,80,0.0,17.6,E,10,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 06:00:00,28,78,0.0,17.6,E,7,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 07:00:00,28,75,0.0,20.2,SE,2,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 08:00:00,29,72,0.0,20.2,SE,3,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 09:00:00,29,73,0.0,20.2,SE,4,< 9 km,Cerah
Kel.Manokwari Barat,2025-09-28 10:00:00,29,77,0.0,27.3,SE,3,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-28 11:00:00,30,71,0.0,23.9,E,2,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-28 12:00:00,29,72,0.0,23.9,E,4,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-28 13:00:00,29,73,0.0,18.7,SE,5,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-28 14:00:00,29,74,0.0,18.7,SE,7,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-28 15:00:00,29,76,0.0,18.7,SE,8,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-28 16:00:00,28,78,0.0,7.8,SE,6,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-28 17:00:00,28,83,0.0,7.8,SE,1,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-28 18:00:00,27,83,0.0,7.8,SE,2,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-28 19:00:00,27,83,0.0,7.3,SE,8,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-28 20:00:00,27,84,0.0,7.3,SE,12,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-28 21:00:00,27,86,0.0,7.3,SE,17,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-28 22:00:00,26,86,0.0,7.9,SE,24,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-28 23:00:00,26,87,0.0,7.9,SE,31,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-29 00:00:00,26,88,0.0,5.2,S,14,< 7 km,Cerah
Kel.Manokwari Barat,2025-09-29 01:00:00,25,89,0.0,5.9,SW,19,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-29 02:00:00,25,90,0.0,5.9,SW,27,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-29 03:00:00,25,90,0.0,5.9,SW,28,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-29 04:00:00,25,90,0.0,6.7,S,32,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-29 05:00:00,25,89,0.0,6.7,S,40,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-29 06:00:00,26,87,0.1,6.7,S,17,< 8 km,Cerah
Kel.Manokwari Barat,2025-09-29 07:00:00,28,81,0.1,5.1,SE,10,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-29 08:00:00,28,76,0.1,5.1,SE,12,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-29 09:00:00,29,74,0.1,5.1,SE,10,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-29 10:00:00,29,73,0.1,8.8,SE,14,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-29 11:00:00,29,71,0.0,6.7,SE,84,> 10 km,Cerah Berawan
Kel.Manokwari Barat,2025-09-29 12:00:00,29,72,0.0,6.7,SE,93,> 10 km,Berawan
Kel.Manokwari Barat,2025-09-29 13:00:00,29,72,0.0,4.6,SE,90,> 10 km,Berawan
Kel.Manokwari Barat,2025-09-29 14:00:00,29,71,0.0,4.6,SE,93,> 10 km,Berawan
Kel.Manokwari Barat,2025-09-29 15:00:00,29,72,0.1,4.6,SE,96,> 10 km,Berawan
Kel.Manokwari Barat,2025-09-29 16:00:00,28,76,0.1,6.7,SW,91,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-29 17:00:00,28,81,0.1,6.7,SW,97,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-29 18:00:00,28,81,0.1,6.7,SW,98,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-29 19:00:00,27,81,0.1,9.5,SW,100,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-29 20:00:00,27,84,0.1,9.5,SW,98,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-29 21:00:00,27,86,0.0,9.5,SW,93,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-29 22:00:00,26,88,0.0,8.9,W,97,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-29 23:00:00,26,89,0.0,8.9,W,97,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-30 00:00:00,25,86,0.0,11.2,W,98,< 7 km,Berawan
Kel.Manokwari Barat,2025-09-30 01:00:00,25,86,0.0,7.7,SW,98,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-30 02:00:00,25,86,0.0,7.7,SW,98,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-30 03:00:00,25,86,0.2,7.7,SW,99,< 8 km,Berawan
Kel.Manokwari Barat,2025-09-30 04:00:00,25,88,0.2,16.3,E,99,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-30 05:00:00,25,87,0.2,16.3,E,100,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-30 06:00:00,25,88,0.3,16.3,E,58,< 6 km,Udara Kabur
Kel.Manokwari Barat,2025-09-30 07:00:00,26,85,0.3,10.6,SE,28,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-30 08:00:00,27,81,0.3,10.6,SE,12,> 10 km,Cerah
Kel.Manokwari Barat,2025-09-30 09:00:00,28,76,0.1,10.6,SE,13,> 10 km,Cerah
